city,year,week,highest_temp,lowest_temp,avg_temp,highest_humidity,lowest_humidity,avg_humidity
Busan,2023,28,27.5,22.3,24.8,92.0,75.0,87.1
Busan,2023,29,29.0,21.5,24.7,93.0,57.0,83.6
Busan,2023,29,28.9,22.9,25.5,92.0,70.0,81.3
Busan,2023,30,32.9,24.4,28.0,90.0,55.0,75.0
Busan,2023,31,32.1,26.3,29.1,70.0,51.0,64.1
Busan,2023,31,34.4,26.9,30.0,81.0,49.0,66.5
Busan,2023,32,34.4,24.4,27.6,91.0,53.0,73.5
Busan,2023,32,30.9,23.7,27.1,85.0,59.0,71.6
Busan,2023,33,31.8,24.2,26.9,90.0,48.0,75.5
Busan,2023,34,31.6,24.4,27.9,91.0,53.0,72.9
Busan,2023,35,30.8,24.8,27.0,90.0,61.0,78.6
Busan,2023,35,24.7,23.5,24.1,92.0,86.0,90.2
Busan,2023,35,30.5,22.8,25.0,91.0,63.0,83.0
Busan,2023,36,31.3,20.5,25.6,80.0,38.0,62.8
Busan,2023,37,30.1,22.5,25.0,91.0,60.0,80.1
Busan,2023,38,28.9,19.4,23.9,91.0,61.0,76.8
Busan,2023,38,26.2,18.6,22.5,72.0,36.0,58.7
Busan,2023,39,29.2,20.8,24.4,86.0,38.0,65.9
Busan,2023,39,25.7,18.3,21.1,70.0,31.0,51.6
Busan,2023,40,25.8,13.9,19.4,83.0,18.0,49.5
Busan,2023,41,24.5,14.2,19.5,82.0,27.0,53.0
Busan,2023,42,23.4,9.0,17.1,79.0,23.0,48.5
Busan,2023,42,19.2,12.1,15.0,51.0,29.0,39.9
Busan,2023,43,23.9,12.6,17.6,76.0,29.0,54.1
Busan,2023,44,23.7,13.2,17.7,72.0,20.0,57.0
Busan,2023,44,25.1,15.7,20.0,86.0,41.0,67.9
Busan,2023,45,22.0,5.5,15.0,86.0,11.0,49.3
Busan,2023,45,12.1,4.1,7.5,42.0,23.0,32.9
Busan,2023,46,15.5,-0.7,8.1,86.0,13.0,45.6
Busan,2023,47,20.2,-0.9,10.5,75.0,12.0,45.0
Busan,2023,48,14.8,0.2,7.5,67.0,15.0,40.5
Busan,2023,48,8.2,-1.4,2.1,52.0,27.0,39.7
Busan,2023,48,12.4,5.4,8.1,53.0,25.0,41.2
Busan,2023,49,19.9,4.5,12.1,79.0,21.0,49.8
Busan,2023,50,17.9,-5.0,9.0,92.0,27.0,67.9
Busan,2023,51,5.9,-8.0,-1.8,69.0,19.0,39.0
Busan,2023,51,6.2,-3.9,1.2,83.0,27.0,45.5
Busan,2023,52,12.8,-1.2,5.9,87.0,29.0,51.6
Busan,2024,1,12.6,-0.7,6.4,77.0,18.0,50.7
Busan,2024,2,13.7,-3.8,4.9,91.0,16.0,50.6
Busan,2024,3,14.1,-0.3,7.4,94.0,17.0,65.3
Busan,2024,3,7.0,7.0,7.0,72.0,72.0,72.0
Busan,2024,4,9.3,-7.2,0.6,87.0,20.0,41.8
Busan,2024,5,14.8,1.0,6.9,90.0,32.0,58.9
Busan,2024,5,11.4,4.1,7.1,92.0,59.0,76.2
Busan,2024,6,10.7,0.6,5.5,93.0,25.0,59.1
Busan,2024,6,8.9,4.2,6.4,42.0,32.0,37.1
Busan,2024,7,18.0,1.6,10.0,97.0,26.0,65.4
Busan,2024,8,19.5,3.0,7.5,96.0,53.0,76.9
Busan,2024,9,12.1,2.7,6.2,90.0,43.0,62.4
Busan,2024,9,9.3,-5.0,2.4,82.0,21.0,43.0
Busan,2024,9,11.3,7.3,9.4,63.0,39.0,50.9
Busan,2024,10,14.8,-0.3,7.2,94.0,19.0,54.8
Busan,2024,11,21.5,4.1,11.2,90.0,17.0,51.0
Busan,2024,12,20.4,1.8,10.6,93.0,16.0,52.2
Busan,2024,12,13.5,10.2,11.5,89.0,60.0,76.3
Busan,2024,13,17.1,5.1,11.4,96.0,29.0,72.5
Busan,2024,14,21.2,9.9,14.4,97.0,30.0,64.8
Busan,2024,15,23.7,8.2,15.8,86.0,34.0,60.9
Busan,2024,16,22.4,13.3,16.8,97.0,39.0,71.8
Busan,2024,16,15.2,14.6,15.0,81.0,79.0,79.7
Busan,2024,17,23.5,11.8,16.4,94.0,39.0,71.9
Busan,2024,18,20.0,13.9,15.5,95.0,70.0,84.9
Busan,2024,18,23.2,10.6,16.6,95.0,29.0,68.1
Busan,2024,19,23.1,9.8,16.9,96.0,37.0,73.1
Busan,2024,19,20.0,16.7,18.4,80.0,52.0,70.7
Busan,2024,20,27.3,10.4,18.9,84.0,27.0,56.0
Busan,2024,21,28.1,14.8,20.0,96.0,23.0,66.2
Busan,2024,22,26.3,14.4,20.3,96.0,37.0,61.2
Busan,2024,22,25.3,16.9,20.7,88.0,45.0,67.0
Busan,2024,22,22.9,17.7,20.0,78.0,61.0,70.9
Busan,2024,23,25.6,14.9,19.9,97.0,44.0,74.0
Busan,2024,24,30.0,19.5,24.0,93.0,47.0,70.8
Busan,2024,25,31.1,19.9,24.0,96.0,39.0,73.1
Busan,2024,25,26.2,22.9,24.3,88.0,77.0,83.4
Busan,2024,26,26.8,19.7,23.1,97.0,44.0,74.8
Busan,2024,27,29.5,21.9,24.8,97.0,64.0,87.9
Busan,2024,28,29.3,20.9,24.0,97.0,67.0,88.9
Busan,2024,29,32.3,22.1,25.5,97.0,63.0,88.1
Busan,2024,29,27.3,25.7,26.7,90.0,85.0,87.0
Busan,2024,30,31.9,22.1,28.0,97.0,67.0,84.3
Busan,2024,31,32.9,26.2,29.4,88.0,59.0,74.4
Busan,2024,31,34.0,26.8,30.0,89.0,65.0,77.9
Busan,2024,32,34.5,25.7,29.4,94.0,59.0,75.4
Busan,2024,32,30.7,26.9,28.3,76.0,64.0,71.6
Busan,2024,33,33.3,25.6,29.1,82.0,54.0,70.1
Busan,2024,34,32.9,25.0,29.0,95.0,61.0,79.7
Busan,2024,35,34.6,25.3,28.4,90.0,50.0,75.3
